SubmitTime,UserID,Used Memory
1148683614,19,598192
1151715540,12,25680
1141998565,18,60472
1146567127,19,1410712
1139868930,8,592192
1148904636,10,582288
1149590896,19,616032
1137625337,6,1571400
1148062656,13,98504
1151722800,12,79288
1151616572,12,20736
1151729220,12,25672
1152787530,12,596072
1140944481,8,567400
1150983425,13,1554696
1151697823,12,1573620
1142982570,9,571976
1152090598,12,618848
1145401542,13,582248
1145592663,19,589892
1147680419,13,613288
1150378811,21,0
1151649267,9,20324
1151664700,9,55952
1151569555,12,606424
1150974535,8,582028
1139820564,8,569220
1153739693,12,80260
1149509221,8,597132
1150795109,13,53604
1146448265,19,590672
1144597932,9,65860
1145483030,19,590756
1149395306,19,617224
1151618381,12,79300
1139406638,7,555568
1148885012,19,1049108
1145397898,13,595788
1146417698,19,588168
1144597963,2,60988
1145178060,8,576388
1153722913,12,79320
1151749486,12,79260
1149432413,13,197448
1145590856,19,602064
1139401744,8,552128
1152339199,12,1773436
1145218831,19,498328
1153754503,9,584936
1146849190,8,56492
1149796754,21,614028
1151265944,13,75536
1150795832,13,53604
1157537745,15,79232
1147897878,13,110852
1153739112,9,67248
1150827405,13,605732
1151653663,12,25656
1151740482,12,25656
1153222140,12,0
1151731152,12,25672
1152084326,12,1592096
1146335471,19,1256432
1148621738,19,1102888
1153226364,12,0
1146667870,8,73612
1152990717,12,1586136
1149914835,13,598072
1150815823,13,76632
1145953954,13,25676
1148645887,21,598888
1153983807,12,581940
1152446214,12,0
1146414513,19,587852
1151715099,9,20276
1141019807,8,582824
1150814987,13,603348
1144418790,9,576788
1151627477,12,79232
1142982564,9,572576
1145878333,13,573232
1149959268,13,605644
1145319956,19,583672
1150557952,13,598800
1145240524,19,602384
1152105585,12,89208
1152566393,12,77516
1149624830,13,581868
1151646550,2,64212
1145953894,13,85176
1146417138,19,588112
1147933806,13,575436
1151570751,12,596796
1150863867,13,595136
1149512149,8,609692
1152171721,12,105752
1152341286,12,597904
1146434830,19,163272
1147680097,13,596200
1147702998,13,60288
1146414513,19,588284
1151650835,12,84668
1151742980,12,75264
1149392231,19,614272
1145401535,13,589836
1147371701,8,60284
1149587612,19,632956
1150446753,13,599400
1147885848,13,300072
1152170908,12,114876
1152341598,12,597808
1147347298,13,570584
1148940352,19,599848
1153832416,9,63576
1147350591,13,63664
1154122349,12,595624
1137499077,6,2098288
1154332782,9,589008
1149791649,19,611196
1147442472,13,64892
1151732563,12,25680
1151741652,9,16404
1146821356,8,1215040
1148080163,13,596032
1147966266,13,606000
1151647201,12,72624
1151666651,12,75212
1144395889,9,582420
1147406234,13,75380
1151309917,13,602400
1140101818,8,566504
1137577936,6,649744
1146428621,19,588160
1139347785,7,555004
1151309429,13,577192
1152300405,12,1637168
1139472605,7,554968
1158126160,4,1745808
1151650111,2,20320
1153226366,12,0
1151621121,12,68872
1151699398,12,25688
1149837087,13,97452
1151657322,2,583836
1151753480,12,25676
1146669070,8,71436
1150440014,21,597996
1150974550,13,72772
1150988005,13,592604
1149462306,19,618116
1148060873,13,110884
1136281697,6,57148
1142756432,9,572476
1151745858,9,20252
1153074699,12,620120
1147959636,13,587548
1146193837,13,595400
1150827395,13,594864
1145882105,13,582036
1147297093,13,582264
1149858459,19,98852
1152448046,12,0
1151543958,12,1566784
1146449875,19,588196
1150607550,13,611496
1150121969,19,617856
1149887545,8,586492
1146530928,19,0
1152106904,12,25712
1147724116,13,584104
1150517017,21,0
1154540955,12,126004
1151623008,12,79264
1150439707,21,604200
1152611649,12,607476
1151791587,12,79248
1148651180,19,599040
1151909275,12,586496
1148882495,19,598224
1149915283,8,583472
1151791899,9,16416
1150934490,13,0
1139347297,7,555000
1151625755,12,68912
1152762420,12,653104
1148020932,19,618056
1139419236,8,552948
1149400773,19,618144
1147965025,13,1095824
1147949614,13,76720
1139421297,8,61420
1150441274,21,601724
1148882488,19,1100792
1150606778,8,585344
1151726010,12,25676
1152515739,12,0
1139105335,8,572948
1151521193,9,20296
1136281263,6,58720
1152665129,12,1767704
1145723891,13,581232
1148848496,19,598716
1139335730,8,551640
1150040652,13,108512
1147389972,13,596408
1147372476,13,79220
1151436476,12,74624
1144418482,9,576088
1145644864,13,595728
1153747004,12,69628
1148457551,19,618176
1150446756,13,61944
1147404586,13,48448
1147329787,13,603580
1145722277,13,579972
1151428907,12,613220
1151720185,12,68904
1150827392,13,598072
1149545617,13,625516
1150644743,13,600028
1152446807,12,0
1148351193,21,196016
1153735882,12,80304
1151641234,12,79260
1151702542,12,77552
1151652834,12,67396
1148157341,21,0
1151659224,12,596352
1151621120,12,74804
1151439002,12,25688
1145241542,19,600992
1148621331,19,598720
1144649592,9,578160
1151652372,9,64148
1151659939,12,596004
1139931803,8,567376
1151650842,12,71620
1152550108,12,144068
1151697518,12,1570792
1153984953,12,1588076
1152300055,12,1588696
1147724614,13,584184
1146182853,13,78208
1151399867,12,615156
1151658481,12,596900
1145105019,13,583148
1151742505,12,55464
1149767647,21,612024
1152677555,12,604100
1151753477,12,25656
1151910827,9,569580
1148882688,19,603144
1152664110,12,1816480
1147171795,19,63880
1146377950,19,588108
1140820679,8,568524
1154442943,12,1544832
1152839851,12,607024
1151746793,12,44696
1152666909,12,132120
1147420887,13,63024
1151751211,12,68892
1149978588,13,602772
1152034708,12,66008
1145180329,13,584552
1153190937,12,592464
1153721178,2,62956
1152849002,12,1584048
1148019611,19,615008
1136299117,6,57192
1149660315,19,63832
1147297595,13,605072
1151056761,13,76532
1149772020,13,602460
1136294891,6,57176
1150644748,13,595904
1150967233,13,0
1145982408,13,574184
1151631106,12,68896
1153228321,12,595744
1146450655,19,588116
1142713796,9,574712
1148457578,19,618472
1149796332,19,613356
1140759183,8,571960
1140305120,8,2074316
1152084875,12,1596736
1151652370,2,55956
1151715542,12,25664
1154419919,12,79220
1149726437,19,612580
1151693885,12,79352
1149588813,19,615472
1150037529,13,616556
1150984144,13,107344
1145232923,19,583308
1148650725,19,598848
1153058483,12,595600
1150107089,8,584688
1151734972,12,73880
1145907945,13,75244
1140702478,8,569340
1153025017,12,598248
1150936742,13,0
1153225476,12,0
1151053833,13,662352
1146327071,19,1252900
1151309431,13,578516
1151657330,9,68948
1151630271,12,25664
1139616212,8,566344
1147885670,13,969624
1147888885,13,82676
1136478082,6,927600
1153721182,12,85148
1151791169,12,74332
1147716489,13,615416
1152299098,12,1579556
1151815078,12,76504
1147726813,13,79812
1146041261,13,75536
1147498884,8,582428
1153723398,2,67300
1161261107,15,76548
1151736017,12,25656
1149499830,13,108600
1151749021,12,79272
1151735713,12,74328
1151658115,12,25652
1147400303,13,585996
1139401744,8,551508
1151814654,12,91944
1140867631,8,567948
1151620809,12,20724
1150531751,13,584448
1152541264,12,0
1140282528,8,571728
1154026589,12,597236
1148904639,10,586484
1150828993,13,588772
1147965742,13,0
1136278587,6,57148
1150050652,8,580224
1146181417,13,84548
1151735716,12,79300
1147518085,13,579628
1149518753,13,608024
1149912192,13,81692
1152019304,12,1556508
1151656124,9,69208
1153722367,12,80272
1151751211,12,79316
1150040174,13,599408
1148231926,19,81628
1151746788,12,25688
1151496977,12,618652
1145417451,13,583880
1153723401,2,20292
1148946084,19,599124
1145261011,19,590136
1149094488,19,582264
1149124998,19,598972
1139515459,8,567360
1148640701,19,598308
1142755457,9,573896
1145906926,13,609672
1150439710,21,619748
1150803939,13,53580
1151305724,13,595740
1144649827,9,304648
1151658481,12,72752
1136284174,6,57164
1150969587,13,85480
1147489397,13,580888
1148074593,21,616344
1148859346,19,598664
1152146982,12,82604
1149507962,13,586524
1152083906,12,594028
1140007307,8,573992
1153726909,2,59072
1150557942,8,584420
1136323813,6,934532
1140780193,8,571908
1151657638,12,79284
1153735363,12,69332
1151696000,2,20272
1152611646,12,607416
1152955730,12,596684
1154523049,12,1247624
1148621848,19,598396
1150439708,21,599348
1151910176,12,587544
1150440016,21,648904
1151940083,12,597048
1146416703,19,588104
1148835687,19,598740
1149913572,13,604344
1146446469,19,593340
1153726366,2,59056
1153721770,2,67332
1151708399,12,25668
1149576193,13,582848
1154030943,12,594912
1150084715,13,72264
1148621816,19,598836
1136300192,6,57176
1151748598,12,25652
1153741850,12,69872
1151266887,13,25660
1151086446,8,595816
1146010789,13,64784
1136871134,0,661828
1151651293,9,20284
1152665136,12,1777932
1137052142,0,630676
1151583393,12,25672
1140938134,8,573968
1146183691,13,76744
1151309961,8,580316
1149548945,13,595608
1151053483,13,592564
1152299698,12,1573992
1151013957,8,591372
1149500070,13,598252
1151712875,12,85632
1151736792,12,25680
1145562436,19,585212
1151713163,12,25696
1148621401,19,598864
1151650126,12,25676
1146267087,7,60964
1145950635,13,79276
1153734232,12,85188
1151857034,12,74852
1147329008,8,62472
1149536247,13,600196
1136293377,6,58092
1146063416,13,1189596
1153187610,12,597140
1151428910,12,25664
1151557113,12,595744
1151731146,12,1548436
1151653205,2,56016
1151643086,12,1372200
1149772030,13,612572
1136492461,6,978336
1148350774,21,82860
1149768072,19,613972
1151517380,9,581812
1152146982,12,25696
1152041557,12,592048
1151302770,13,74900
1153730304,12,74812
1149959714,13,598268
1151737637,12,25704
1148130274,21,627528
1149756711,13,1590948
1145956302,13,596104
1146412833,19,588304
1146283372,19,598644
1153731382,12,25688
1147724075,13,582400
1153751181,12,75620
1152036963,12,72556
1147453055,8,20284
1147441981,13,20316
1152446211,12,0
1153724060,12,85232
1147953778,13,585276
1147681443,13,592536
1149938650,8,585508
1147788521,13,596796
1149998208,8,584388
1151666225,12,20712
1151919225,2,64668
1152728963,2,582444
1151708390,12,85652
1149662814,19,63856
1136292472,6,59848
1149553044,13,597596
1137050822,0,630756
1149574403,8,587936
1149588515,19,615364
1152145451,12,1593216
1144505451,2,60924
1139471132,8,551504
1151439922,12,79216
1150440013,21,613528
1149624865,13,602600
1150849981,13,604076
1142756848,9,571164
1149389783,19,619248
1151612815,12,79280
1149731549,19,614060
1149511449,13,611336
1151713995,12,65132
1151621402,12,66780
1151702550,12,25660
1153899960,12,85172
1147594857,8,582332
1146667881,8,72564
1145722271,13,582120
1151517383,9,583168
1149517941,13,596288
1152298803,12,1580728
1148066957,13,590700
1145752889,19,1426624
1144598930,9,584444
1151746733,12,68892
1152537020,12,0
1149505235,13,72784
1149710077,13,600008
1147790019,13,575128
1151605113,9,587108
1139390548,8,559212
1145180514,8,582360
1152880626,12,610388
1149735538,13,1607148
1154094237,2,576540
1139840177,8,570444
1151730433,2,64236
1146023451,13,584240
1153727993,12,80240
1149490517,19,615184
1148338547,21,933064
1151553292,12,594208
1146445804,19,588164
1151652011,2,20308
1147454523,13,55856
1149607561,13,592952
1153228743,12,0
1149395092,13,673760
1151434643,12,635716
1149574936,13,610236
1152728479,2,620092
1151910827,9,565924
1151723228,12,599008
1152174544,12,76716
1150469158,21,594468
1151747218,12,69316
1149588515,19,629804
1149388265,19,614416
1149938832,8,589008
1150032583,13,592460
1145914443,13,71212
1139543392,8,572496
1152081656,12,618140
1151646842,9,20304
1151733820,12,25668
1150815788,13,63080
1145661915,19,1396120
1139552424,8,573888
1148859353,19,598868
1151078011,13,1636072
1152670535,12,597908
1151749956,12,79312
1152575125,12,0
1149450861,13,1564336
1146447793,19,592736
1148319405,13,101376
1151656489,2,69224
1154511620,12,1778668
1137047563,0,633780
1152528459,12,79212
1152089758,12,592596
1151626749,12,20688
1150472554,21,591644
1149442137,19,616292
1151621114,12,20736
1152944178,12,603216
1152609904,12,1164540
1150924395,13,0
1150107503,8,585504
1146182888,13,64888
1137407733,0,1664168
1150813254,13,77560
1147676052,8,583412
1148221941,19,81724
1139455787,8,558768
1141715518,8,632164
1151630274,12,68952
1151266886,13,582176
1143843481,8,559852
1147984243,19,0
1147298565,8,577228
1148621738,19,598644
1149658280,19,63908
1154421584,12,1375600
1146182837,13,63372
1152570257,12,173964
1147788771,13,582856
1146420623,19,588084
1136977620,0,0
1150793174,8,43892
1154589005,12,91404
1145592661,19,608928
1140131245,8,568828
1148645702,19,599604
1140601360,8,568748
1150735185,13,53556
1147412422,13,76592
1140553361,8,569024
1149727405,19,1154784
1152298201,12,1603728
1149446942,13,599728
1151484447,12,597656
1152339185,12,1788724
1145244963,19,631088
1151652787,9,20280
1151733828,12,85672
1148621801,19,598812
1148959788,19,598616
1151434223,9,580084
1145255984,19,601316
1147723110,13,60312
1152378355,12,594724
1152927287,12,598748
1149508596,13,582968
1151627171,12,59392
1148408244,13,580892
1150797593,13,53528
1139390551,8,551972
1136475824,6,944880
1149522745,13,25652
1151616521,12,20736
1145634818,8,569512
1148028198,19,614864
1151710260,9,16428
1152344978,12,115040
1145261011,19,614264
1151643095,12,25656
1148645898,21,598184
1153737923,12,80212
1150815259,13,581788
1151309961,13,573120
1151726315,12,79360
1153733023,12,604020
1140934838,8,575976
1146038715,13,581272
1149137792,19,598948
1153230455,2,592068
1152570738,12,0
1151514249,12,617288
1145723226,13,582628
1151521191,9,581116
1147298588,13,582456
1147340572,13,583412
1151648082,9,20280
1148057295,13,105508
1151645762,12,79200
1151753894,12,85636
1152343852,12,71732
1149791971,19,614020
1149512933,8,581016
1148549942,19,618412
1150030215,13,594496
1153233277,12,0
1146667152,8,68704
1148953675,19,598284
1154330101,2,582912
1146412344,19,588052
1148063260,13,1096488
1145105031,13,572408
1151743966,9,20304
1145592244,19,601372
1148548478,13,81128
1153184573,12,596512
1153745293,9,67280
1148198274,19,615416
1152083906,12,624700
1149094196,19,582252
1153024117,12,79248
1144598374,2,569820
1149624859,13,602064
1151815075,12,71648
1136435994,6,649704
1137052672,0,630676
1139548434,8,0
1148221948,19,81724
1149488121,19,617568
1153108390,12,594716
1147417925,13,60360
1153721771,2,20300
1147421969,13,60952
1151694552,12,25680
1151644989,12,79340
1151267234,13,1586472
1140553426,8,570904
1154333315,9,581740
1151616577,12,79288
1145417430,13,585488
1154357448,12,594620
1152104291,12,121064
1151708394,12,25684
1149395004,19,617144
1136493417,6,954384
1153109417,12,594476
1149558428,8,581660
1147431018,8,56008
1151619076,12,67092
1151648907,2,20312
1151645759,12,79328
1146191480,19,602012
1152035369,12,611000
1152863352,12,596960
1139580821,8,580768
1139842440,8,567348
1154444443,12,1622344
1151713990,12,79260
1151719830,12,20736
1150116694,13,491560
1139401616,8,559880
1150810662,13,53592
1151720876,12,70312
1152184077,12,593952
1151910179,12,72728
1151658477,12,593976
1150819659,13,62924
1148042651,19,81756
1151745863,12,74944
1153229468,12,0
1145722272,13,582264
1147673164,13,597856
1147680099,13,600076
1151731599,12,79236
1147973675,13,0
1145949736,13,25660
1147724072,13,581804
1146580816,13,579024
1150122321,19,615028
1147723112,8,571124
1147964887,13,0
1153107321,12,591756
1144598929,9,570780
1136280733,6,59900
1152669727,12,1619468
1148113198,13,580692
1153721770,12,80204
1146188051,13,72816
1153229100,12,0
1145591953,19,600164
1146327078,19,1243996
1151744005,12,25660
1149509731,19,615492
1146180643,13,73208
1145722275,13,583092
1150817802,13,597348
1147724075,13,582848
1153739124,12,20732
1145875471,13,581412
1151536274,12,601536
1148858981,19,598992
1149959213,13,631712
1148657592,21,598840
1150557163,13,615456
1154029921,12,598820
1146417293,19,593740
1152008596,12,593768
1151814658,12,106244
1149121737,19,582232
1152343851,12,146840
1151745444,12,25636
1151733822,12,79264
1151621114,12,74848
1136323825,6,950312
1151265959,8,65904
1140006882,8,571832
1140771009,8,567300
1152702222,12,601380
1152542788,12,0
1145338710,19,0
1151646179,12,70240
1148554902,13,76724
1149322149,13,590648
1151727165,12,69164
1154783129,12,288620
1145219536,19,595164
1146445577,19,588236
1147965133,13,96496
1150970740,8,593740
1139387570,8,551580
1151516545,9,1556876
1145332037,19,585408
1153058477,12,639956
1148732272,13,20728
1145592668,19,593644
1148241625,13,589412
1150066765,8,60360
1150066392,13,72212
1140880764,8,567780
1145572639,13,597284
1152090182,12,593724
1152862805,12,597208
1146222859,19,598112
1151723236,12,596908
1145177290,13,580280
1151628618,12,594560
1147680417,13,598896
1151752052,12,79288
1150472550,21,593848
1152174878,12,81528
1144505922,2,577252
1150813182,13,43908
1151044239,13,594532
1151651619,12,25664
1148848235,19,598952
1151744479,12,79260
1151911068,12,76592
1147498345,8,584356
1148050742,13,74780
1150557466,13,597396
1150557168,13,633360
1145393984,13,582320
1148683878,19,598952
1151728451,12,25656
1151621103,12,20748
1151714650,12,25660
1151724003,12,71732
1149134475,19,582620
1150919034,13,0
1153141910,12,74340
1151745407,9,64148
1151503770,12,601652
1144505461,12,72812
1151650116,12,25644
1152106244,12,20720
1145395920,13,579832
1145627165,13,580284
1151503348,12,594484
1150934878,13,0
1149888598,13,1140832
1153925424,12,592596
1146665943,8,571496
1149708439,19,616116
1153108879,12,613112
1153816754,12,84740
1151740842,12,36188
1151310320,8,569932
1150098468,13,72216
1153233565,12,0
1148548566,15,81736
1137049923,0,631696
1148232233,19,81596
1153112386,12,602868
1147352573,13,582784
1150813843,13,72680
1151646842,12,69296
1145484455,13,576536
1152611646,12,1381128
1146448277,19,588280
1154329685,2,581072
1151754676,12,25676
1151649278,9,64188
1151642435,12,85124
1144418525,12,581908
1145255984,19,602264
1153109424,12,599760
1150941298,13,0
1154783126,12,293664
1150942304,13,0
1151743509,12,25660
1148657602,21,602012
1145180083,13,582496
1151620146,12,63440
1146448551,19,588224
1146581492,8,574844
1153730828,9,62900
1148683634,19,598248
1149489609,19,615380
1148027172,19,614068
1154417176,12,139856
1153006675,12,1106636
1146450648,19,588124
1145105136,13,573172
1149650727,19,80264
1150151928,8,589948
1149538892,13,594980
1139572754,0,284012
1136295062,6,59868
1146668652,8,604188
1146443062,19,1404892
1145261008,19,584376
1150823525,13,594220
1154095437,12,1644984
1149299225,13,126048
1147676061,13,611840
1151666651,12,20768
1154589002,12,1375096
1149517924,13,615148
1153061089,12,603060
1153725826,2,71148
1145994812,13,590112
1151628616,12,25664
1150447353,13,63260
1139336279,8,551576
1151652015,2,55996
1146045658,13,85872
1153739127,12,80188
1150042722,13,72208
1142982143,9,568288
1150091514,13,72264
1154036644,12,604988
1151650118,9,62956
1151738426,12,74908
1145599212,19,626556
1147761894,10,297912
1151067569,8,61808
1151753128,12,25652
1149366569,19,613640
1146423603,19,588252
1145178597,8,572920
1149077575,19,585704
1136284179,6,57144
1154569455,12,1626048
1149134478,19,582264
1146180644,8,61708
1152547214,12,0
1150537542,21,616152
1136296318,6,59888
1151118078,13,619628
1151748585,12,74880
1153725339,2,59080
1145336891,10,586924
1145255680,19,598972
1153060603,12,592316
1151693883,12,25664
1139441510,8,559668
1150935451,13,0
1151314764,13,592076
1148683614,19,598944
1154597148,12,589200
1147480597,8,61904
1149728109,19,615424
1151815740,12,68868
1149652110,19,63856
1151511869,12,593996
1147358787,13,567084
1147987565,19,616708
1150070021,13,72204
1151736800,12,69336
1153060063,12,612784
1152577159,12,106244
1148960156,19,598956
1146417680,19,588056
1147788885,13,572516
1152145445,12,79288
1153729691,12,74808
1149838859,13,88388
1150451381,13,593392
1149886888,8,585376
1139548434,8,0
1148028695,19,614324
1145180864,13,581132
1151815732,9,63172
1151747212,12,79260
1147946821,13,0
1139463277,8,551184
1147297592,13,574328
1153060597,12,599728
1148853566,19,1364392
1145938637,13,598592
1161265538,15,25688
1145298539,19,587884
1150817859,13,72764
1151619362,12,25684
1147505783,8,581320
1140068592,8,572408
1140036062,8,568228
1154850447,12,594312
1148319408,13,102488
1139080515,8,607952
1151655712,12,25672
1151742509,12,68952
1149846803,13,0
1150493922,21,597440
1149915014,13,595536
1140278448,8,574156
1151609010,12,596916
1151108467,8,585516
1151078970,13,75360
1147987648,19,615348
1149767654,21,617264
1147725913,13,579912
1151310737,13,593308
1146412438,19,588068
1150815793,13,70180
1149552697,13,594516
1151713598,9,20296
1149848203,21,604948
1145477781,13,581924
1146414526,19,588048
1143843481,8,556188
1148129869,21,615248
1147621680,13,581696
1139548434,8,0
1149772025,13,597172
1145332722,19,602072
1149207406,21,930644
1150988061,13,594004
1151726318,12,25656
1150378620,21,0
1151711700,9,20308
1145882109,13,585144
1147298105,13,583520
1149600270,8,579496
1145372092,19,585060
1153731924,9,20328
1150125994,13,602400
1150734712,8,43900
1146444493,19,588024
1151746317,12,79220
1148319409,13,76516
1136358785,6,60452
1151659595,12,79288
1151399867,12,599224
1149744327,19,616084
1151624920,12,25684
1140831428,8,574756
1145887792,13,69332
1152172331,12,617644
1148060271,21,81716
1146427783,19,588096
1148853901,19,1331288
1151939549,12,601548
1149397284,13,594648
1151648863,9,64208
1154030946,12,596884
1151114916,13,597788
1146723766,8,73552
1149538882,13,594784
1148319411,13,81504
1151645343,12,25656
1140876877,8,569860
1152023174,12,100028
1139405684,1,0
1149491943,19,10672
1151909273,12,586876
1145337499,19,582676
1140553841,8,585240
1152174547,12,64120
1145219534,19,590680
1144649590,9,568940
1136326824,6,953540
1146449397,19,588184
1140559965,8,577004
1137499262,6,2098300
1146195813,13,600144
1146010793,13,572268
1151314761,13,598736
1149444254,19,613984
1145417443,13,595704
1153723403,2,71184
1151447978,12,595624
1153746526,12,80188
1152570744,12,129280
1153746537,12,74828
1151618085,12,20744
1139465756,8,551556
1151457872,9,578016
1150447361,13,61928
